treatment,stratum,stratum_group,comment_karma,link_karma,tenure_i,gold,deltas_received,num_cmv_post,num_cmv_comments,cmv_tenure,average_comment_length
0,1,1,79738,10241,13.179001150680506,1,1.0,0,0,0,0.0
0,1,1,47897,1176,13.178801008717873,0,7.0,0,1,6,26.4
0,1,1,60237,154,13.178215381166982,0,1.0,0,0,1,52.0
1,1,1,22495,3482,13.177313348059268,0,3.0,0,0,0,0.0
1,1,1,29616,460,13.177295444289651,0,1.0,0,0,0,0.0
0,1,1,62374,48551,13.176892308436482,0,2.0,0,0,0,0.0
1,1,1,58373,9349,13.176843572157424,0,1.0,0,0,0,0.0
0,1,1,47154,10887,13.17630642738089,0,2.0,0,1,10,52.63636363636363
0,1,1,530,3,13.176183414223996,0,1.0,0,0,0,0.0
1,1,1,16453,308,13.175965495244098,0,1.0,0,0,0,0.0
1,1,1,9629,698,13.175684200088574,0,1.0,0,0,0,0.0
0,1,1,6867,5,13.17479446195893,0,1.0,0,0,0,0.0
1,1,1,2057,6266,13.174268883334449,0,1.0,0,0,0,0.0
1,1,1,208,99,13.173807599840138,0,1.0,0,0,0,0.0
1,1,1,71,193,13.173481592792708,0,2.0,0,0,0,0.0
1,1,1,20294,119,13.173475350239409,0,2.0,0,0,0,0.0
0,2,2,2513,111,13.172959753362584,0,11.0,0,0,0,0.0
1,1,1,12812,12693,13.172789303138234,0,1.0,0,0,0,0.0
0,1,1,2628,544,13.172621324584732,0,1.0,0,0,0,0.0
0,1,1,9079,11,13.171955652924025,0,5.0,0,0,0,0.0
1,1,1,12845,4187,13.171708232334373,0,5.0,0,1,16,73.6
1,1,1,10473,1623,13.171322429865237,0,1.0,0,2,6,237.66666666666663
0,1,1,548,860,13.171094402385323,0,1.0,0,0,0,0.0
0,1,1,1895,457,13.170779866425685,0,1.0,0,1,35,65.42857142857143
0,1,1,154,70,13.170760980325346,0,1.0,0,0,0,0.0
0,1,1,26768,11558,13.170695861304887,0,2.0,0,0,0,0.0
1,1,1,2852,2820,13.170397137701066,0,1.0,0,0,0,0.0
0,1,1,53354,1214,13.169949385020251,0,2.0,0,1,0,84.0
0,1,1,12017,98,13.169856031913554,0,1.0,0,0,0,0.0
1,1,1,1884,452,13.169217928889244,0,2.0,0,0,0,0.0
1,1,1,145704,93977,13.169107686031737,0,2.0,0,0,0,0.0
1,1,1,57356,27070,13.168551338273986,0,1.0,0,0,0,0.0
1,1,1,46904,4751,13.168533909825689,0,2.0,0,0,0,0.0
0,1,1,105635,24663,13.167736479095849,0,4.0,0,1,15,110.66666666666669
0,1,1,24409,882,13.166204391738129,0,1.0,0,0,0,0.0
0,1,1,70910,581,13.166178090625245,0,5.0,0,0,0,0.0
1,1,1,24290,507,13.166070826447992,1,2.0,0,0,0,0.0
0,1,1,3096,125,13.165882725958728,0,1.0,0,0,0,0.0
0,1,1,3676,2532,13.16582543389596,0,1.0,0,0,0,0.0
0,1,1,100386,10321,13.165413362002026,0,1.0,0,1,19,82.75
1,1,1,85716,93524,13.165160839630236,1,2.0,0,0,0,0.0
1,1,1,36274,2187,13.164776368060789,0,2.0,0,0,0,0.0
1,1,1,9465,10743,13.164103820085025,0,1.0,0,1,0,193.8181818181818
1,1,1,924,432,13.163217028947548,0,2.0,0,0,0,0.0
0,1,1,106379,43536,13.163211166651305,0,1.0,0,0,0,0.0
1,1,1,10481,20727,13.16231797452009,0,1.0,0,0,0,0.0
1,1,1,46536,1402,13.162106805102896,0,2.0,0,0,0,0.0
1,1,1,13187,1847,13.1612723309984,0,1.0,0,0,0,0.0
0,1,1,2670,2,13.161048296217556,0,1.0,0,0,0,0.0
0,1,1,7984,7,13.1609797865717,0,1.0,0,0,0,0.0
1,1,1,1915,1771,13.160888556566883,0,1.0,0,0,0,0.0
1,1,1,14502,4137,13.16075600529556,0,1.0,0,0,0,0.0
0,1,1,116296,42795,13.160412759928358,0,1.0,0,0,0,0.0
1,1,1,17310,134,13.160149146725834,0,2.0,0,0,0,0.0
0,1,1,1506,193,13.160128074147435,0,1.0,0,0,0,0.0
1,1,1,44164,2868,13.159750288764515,0,1.0,0,0,0,0.0
1,3,2,189045,2651,13.159705069863207,0,29.0,0,5,9,107.5625
1,1,1,71896,1699,13.158279866425683,0,1.0,0,0,0,0.0
1,1,1,11043,18,13.158158120792304,0,1.0,0,0,0,0.0
0,1,1,62118,2482,13.158109416201333,0,4.0,0,0,0,0.0
0,1,1,13907,309,13.157972111716834,0,1.0,0,0,0,0.0
1,1,1,1636,2801,13.157939599738736,0,1.0,0,0,0,0.0
1,1,1,177036,13608,13.157436012647196,0,1.0,0,0,0,0.0
0,1,1,79998,1295,13.157416904730244,0,3.0,0,2,10,86.47368421052632
1,1,1,170844,54035,13.157342786292848,0,2.0,0,0,0,0.0
0,1,1,64723,14607,13.15702571528618,0,3.0,0,3,3,352.8
0,2,2,83378,3400,13.156960374449108,0,18.0,0,0,0,0.0
0,1,1,16211,2960,13.156942438991404,0,1.0,0,0,0,0.0
1,1,1,82426,693,13.15684769160884,0,1.0,0,0,0,0.0
0,1,1,68701,2192,13.156846360709151,0,1.0,0,0,0,19.0
0,1,1,64988,3164,13.156770752931628,1,1.0,0,0,0,30.0
0,1,1,985,161,13.15570888510898,0,1.0,0,0,0,0.0
1,1,1,80124,28367,13.155419794683851,1,1.0,0,0,0,0.0
0,1,1,52508,2218,13.15540404570421,0,2.0,0,0,0,0.0
0,1,1,2916,240,13.155261544373309,0,1.0,0,1,0,156.0
1,1,1,129002,62533,13.15523891907861,0,1.0,0,0,0,12.0
0,1,1,134958,32230,13.155192844598927,0,1.0,0,0,0,0.0
0,1,1,4358,1,13.155034467536034,0,1.0,0,0,0,0.0
0,1,1,51,329,13.1549479590563,0,1.0,0,0,0,0.0
0,1,1,39871,373,13.154909648158135,0,1.0,0,0,0,0.0
1,1,1,8675,563,13.15451788832849,0,4.0,0,0,0,86.66666666666667
1,1,1,6716,805,13.154456603566658,0,1.0,0,0,0,0.0
0,1,1,1291,20,13.154251138005272,0,1.0,0,0,0,0.0
1,1,1,22859,1074,13.15419245166664,0,8.0,0,0,0,0.0
1,1,1,1860,815,13.154094503787206,0,1.0,0,0,0,0.0
0,1,1,2524,3792,13.15397862045007,0,1.0,0,0,0,0.0
1,1,1,496,212,13.153792864879303,0,1.0,0,0,0,0.0
0,1,1,3620,1,13.152140140971277,0,1.0,0,0,0,0.0
0,1,1,453760,31659,13.151964588964786,0,1.0,0,0,0,0.0
0,1,1,5709,161,13.151842431386264,0,1.0,0,0,0,0.0
1,1,1,253325,366,13.151744673635358,0,1.0,0,0,50,38.80952380952381
1,1,1,20309,9946,13.151697173191724,0,2.0,0,1,0,88.5
0,1,1,20253,7991,13.150479938674524,0,1.0,0,0,0,0.0
1,1,1,176461,18536,13.150258407252617,0,9.0,0,0,0,0.0
1,1,1,55352,4548,13.149418799677896,0,1.0,0,0,0,0.0
1,1,1,14703,406,13.148801579103454,0,1.0,0,0,0,0.0
0,1,1,73485,54286,13.148715736073566,0,1.0,0,0,0,0.0
0,1,1,21432,5598,13.147801154483076,0,1.0,0,0,0,0.0
1,1,1,121149,20531,13.147634348388824,0,1.0,0,0,0,0.0
1,1,1,12233,1058,13.14752698914731,0,2.0,0,0,0,0.0
0,1,1,253100,15150,13.146689948307705,0,2.0,0,0,0,0.0
0,1,1,45504,26180,13.145788422209394,0,1.0,0,0,9,53.0
1,1,1,34211,189,13.145245763705578,0,1.0,0,0,0,0.0
0,1,1,31136,5734,13.14480374656866,0,2.0,0,0,0,0.0
0,1,1,23847,53092,13.144556072474304,0,1.0,0,0,0,0.0
0,1,1,8631,1591,13.144365753818894,0,1.0,0,0,0,0.0
0,1,1,117986,22877,13.143767989730373,0,1.0,0,0,0,105.0
0,1,1,23155,10840,13.143743811719368,0,1.0,0,0,0,0.0
1,1,1,3874,2889,13.14370074760803,0,1.0,0,0,0,0.0
0,1,1,931,6,13.1434241422895,0,1.0,0,0,0,0.0
0,1,1,21401,368,13.14303551958055,0,1.0,0,0,0,0.0
1,1,1,5403,984,13.14187323220762,0,1.0,0,0,0,0.0
1,1,1,36420,10472,13.141551724868656,0,1.0,0,0,0,0.0
0,1,1,17269,816,13.140127503761857,0,1.0,0,0,0,0.0
0,1,1,54596,615,13.13943961875159,0,1.0,0,0,0,0.0
1,1,1,367353,5134,13.139108731738634,0,1.0,0,0,37,33.0
0,1,1,42422,1338,13.139072765758966,0,1.0,0,0,0,0.0
0,1,1,32851,325,13.138448098483888,0,1.0,0,0,0,0.0
1,1,1,26110,104,13.138302713536998,0,1.0,0,0,0,0.0
0,1,1,14435,2380,13.13813248512926,0,6.0,0,1,26,76.33333333333333
1,1,1,746,218,13.137931107331202,0,1.0,0,0,0,0.0
1,1,1,2132,415,13.137871533726113,0,1.0,0,0,0,0.0
0,1,1,99631,1924,13.137833064387506,0,2.0,0,1,0,197.0
0,1,1,252978,2764,13.137744496182066,0,1.0,0,0,0,0.0
0,1,1,45906,9665,13.13589226407316,0,1.0,0,0,0,0.0
0,1,1,292228,90633,13.13554984259624,1,1.0,0,0,0,0.0
0,1,1,94332,540,13.135414883030242,0,3.0,0,0,0,0.0
1,1,1,2386,2372,13.135168983468803,0,1.0,0,0,0,0.0
0,2,2,15040,45,13.135058835675563,0,16.0,0,12,51,244.8448275862069
0,1,1,14520,2269,13.134894406187897,0,1.0,0,0,0,0.0
0,1,1,6613,48102,13.134607438864652,0,1.0,0,0,0,0.0
0,1,1,3780,162,13.134102647625776,0,1.0,0,0,0,0.0
1,2,2,14198,711,13.134022318323169,0,11.0,0,0,0,0.0
0,1,1,9760,659,13.133611640705096,0,1.0,0,0,0,0.0
0,1,1,7109,1008,13.133574502266178,0,2.0,0,0,0,0.0
0,1,1,54949,7362,13.133548644786522,0,1.0,0,0,0,0.0
0,1,1,23231,18,13.132998032572663,0,1.0,0,0,0,121.0
1,1,1,1650,79,13.132930917202676,0,2.0,0,0,0,0.0
0,1,1,257826,28523,13.13292882578888,0,1.0,0,0,0,0.0
0,1,1,733,14,13.13249276601247,0,1.0,0,0,0,0.0
0,2,2,183540,17861,13.13245087436038,0,16.0,0,0,0,0.0
1,1,1,202,1,13.132171448802035,0,1.0,0,0,0,0.0
0,1,1,747,755,13.131902321872232,0,1.0,0,0,0,0.0
1,1,1,39192,197,13.130751917532232,0,5.0,0,0,0,0.0
1,1,1,3606,216,13.130703751638752,0,1.0,0,0,0,0.0
1,1,1,8067,5,13.130001860493673,0,1.0,0,0,0,0.0
0,6,3,44342,3377,13.12987941772236,0,78.0,0,9,43,540.0666666666667
0,1,1,848,1047,13.129603667982202,0,2.0,0,0,0,0.0
1,1,1,5805,26465,13.12941889474216,0,1.0,0,0,0,0.0
0,1,1,9912,62,13.12941829266849,0,1.0,0,0,0,0.0
0,1,1,6009,106,13.128634392752147,0,1.0,0,0,0,0.0
1,1,1,21622,2041,13.128391218366264,0,1.0,0,0,0,0.0
1,1,1,20842,1372,13.128341753261184,0,5.0,0,0,0,0.0
1,1,1,89436,2428,13.1282551180291,0,4.0,0,8,49,45.07142857142857
0,1,1,835,4,13.127266798258267,0,2.0,0,0,0,0.0
0,1,1,1668,105,13.125965431867922,0,1.0,0,0,0,0.0
1,1,1,1146,642,13.125202129208658,0,1.0,0,0,0,0.0
0,1,1,14486,438,13.12468009965001,0,1.0,0,0,0,0.0
1,1,1,38096,15507,13.124623663165613,0,1.0,0,1,0,280.5
0,1,1,48662,368,13.123994908127209,0,1.0,0,0,0,0.0
1,1,1,20339,198,13.12343488455127,0,4.0,0,0,0,0.0
0,1,1,13820,2290,13.122748076935988,0,1.0,0,0,0,0.0
0,1,1,33474,337,13.122614670086293,0,6.0,0,5,47,71.06060606060606
0,1,1,24020,11225,13.12250914875387,0,2.0,0,0,0,0.0
0,1,1,7867,1,13.12145456919142,0,1.0,0,0,0,0.0
0,1,1,11,58,13.120875120817653,0,1.0,0,0,0,0.0
1,2,2,17044,882,13.120724285519657,0,11.0,0,4,51,74.04761904761905
0,1,1,1151,2229,13.119168780665042,0,1.0,0,0,0,0.0
0,1,1,31665,11986,13.119054196539508,0,1.0,0,0,0,0.0
0,1,1,40836,20553,13.11897687760524,1,3.0,0,1,48,107.53333333333332
0,1,1,8500,787,13.118494870101502,0,1.0,0,0,0,0.0
0,1,1,70617,985,13.117861044969043,0,1.0,0,1,24,82.5
0,1,1,2695,54,13.11777209650655,0,8.0,0,0,0,0.0
1,1,1,32993,435,13.117501828805583,0,2.0,0,0,0,0.0
0,1,1,9006,4871,13.116933598014905,0,3.0,0,0,0,0.0
1,1,1,4905,3373,13.116855169997566,0,1.0,0,0,0,0.0
0,1,1,124538,1133,13.116747620627525,0,1.0,0,0,0,0.0
1,1,1,2908,3400,13.11663259286876,0,2.0,0,0,0,0.0
1,1,1,22411,11755,13.116238519808704,0,1.0,0,0,0,0.0
0,1,1,42523,10953,13.116174319742791,0,2.0,0,0,0,0.0
0,1,1,89835,5799,13.115995091918116,0,7.0,0,0,0,0.0
1,1,1,15676,1215,13.115020081144166,0,1.0,0,2,42,38.25
1,1,1,155728,3979,13.114994001847895,0,2.0,0,0,0,0.0
1,1,1,1762,351,13.114780741016908,0,1.0,0,0,0,0.0
1,1,1,40865,418,13.114523433743855,0,4.0,0,0,0,0.0
1,1,1,14280,836,13.114024251296524,0,1.0,0,0,0,0.0
0,1,1,8116,20995,13.113990566859176,0,1.0,0,3,24,260.0
0,1,1,12741,1000,13.113671974824294,0,1.0,0,0,0,0.0
1,1,1,835,999,13.113613130045223,0,5.0,0,0,0,0.0
0,1,1,28082,1136,13.113164490097953,0,2.0,0,0,0,0.0
1,1,1,2510,9195,13.112247880469845,0,2.0,0,0,0,0.0
1,1,1,911,46,13.1117237594974,0,1.0,0,0,0,0.0
1,7,3,184031,6745,13.11152574063665,0,148.0,0,21,50,152.88888888888889
0,1,1,5996,5951,13.1102769130959,0,1.0,0,0,0,0.0
0,3,2,30995,5313,13.109896434225517,0,21.0,0,6,49,74.62264150943396
1,1,1,18139,159,13.10899560526514,0,1.0,0,0,0,0.0
1,1,1,15914,1412,13.108825028288436,0,1.0,0,0,0,0.0
0,1,1,43249,8015,13.108518002405606,0,1.0,0,0,0,401.0
0,1,1,223558,3436,13.107978195829691,0,2.0,0,1,12,160.0
0,1,1,5335,4882,13.107911967726162,0,1.0,0,0,0,0.0
0,1,1,61136,1093,13.10736693261576,0,1.0,0,0,0,209.0
1,1,1,1916,1,13.107098376071535,0,1.0,0,0,0,0.0
0,1,1,3284,752,13.106428838464115,0,1.0,0,0,0,0.0
1,1,1,12768,6145,13.1061901637867,0,2.0,0,0,0,0.0
0,1,1,61005,16356,13.105971642733136,0,7.0,0,0,32,28.5
1,1,1,20798,1013,13.104965070623722,0,2.0,0,1,0,394.0
0,1,1,5320,20457,13.104929928534336,0,1.0,0,0,0,0.0
1,1,1,120,1,13.104908602451236,0,1.0,0,1,0,153.0
0,1,1,95168,112,13.10336311103237,0,1.0,0,0,0,0.0
0,1,1,1141,140,13.102780747354524,0,1.0,0,0,0,0.0
1,1,1,106080,16923,13.102713536920271,0,1.0,0,0,0,0.0
0,1,1,71561,785,13.10208094762324,0,3.0,0,0,0,0.0
1,1,1,3224,154,13.101801997386213,0,1.0,0,0,0,0.0
0,1,1,18639,21,13.10156186505676,0,4.0,0,0,39,44.166666666666664
1,1,1,35917,472,13.100559095517884,0,2.0,0,0,0,0.0
0,1,1,24859,216,13.100434941589828,0,2.0,0,0,0,21.0
0,1,1,5304,18,13.100346880393792,0,3.0,0,0,0,0.0
0,1,1,109979,782,13.100249978221257,0,1.0,0,0,0,0.0
1,6,3,186942,22,13.099966274771058,0,53.0,0,0,0,0.0
1,1,1,14431,16,13.099690398278549,0,1.0,0,0,0,0.0
0,1,1,26421,5972,13.098524625215958,0,3.0,0,0,0,0.0
0,1,1,634,1,13.098148677742133,0,1.0,0,0,0,0.0
1,1,1,25979,134,13.098012640781148,0,3.0,0,0,0,0.0
1,1,1,77232,134,13.097678173014272,0,1.0,0,0,0,0.0
1,1,1,28324,310,13.09757629581195,0,1.0,0,0,0,0.0
0,1,1,95,1,13.097374189187873,0,1.0,0,0,0,0.0
0,1,1,7002,1180,13.097373523738026,0,3.0,0,0,0,0.0
0,1,1,25317,341,13.097295444289651,0,9.0,0,0,0,0.0
1,1,1,92631,7916,13.096852603262452,0,3.0,0,0,0,0.0
0,1,1,21366,937,13.096849941463075,0,1.0,0,0,0,0.0
1,1,1,59533,411,13.096242892764822,0,6.0,0,0,0,0.0
0,1,1,2738,77,13.09533895837184,0,1.0,0,0,0,0.0
1,1,1,59597,56,13.094896434225516,0,3.0,0,0,0,0.0
0,1,1,26409,2179,13.094815376096888,0,2.0,0,0,0,36.0
1,1,1,5943,70,13.094738564172026,0,2.0,0,1,43,76.75
0,1,1,72966,6432,13.094286818792147,0,2.0,0,0,0,0.0
1,1,1,10885,1724,13.094107907848352,0,4.0,0,14,49,59.14655172413793
1,1,1,25608,73683,13.09402618426988,0,2.0,0,0,0,0.0
1,1,1,3627,372,13.093812289677135,0,1.0,0,0,0,0.0
0,1,1,57581,7006,13.093126337640223,1,3.0,0,0,0,0.0
1,1,1,18106,914,13.092566884449868,0,1.0,0,0,0,0.0
1,2,2,4756,34,13.092386008844626,0,12.0,0,0,0,0.0
1,1,1,71456,18408,13.092210488526224,1,2.0,0,1,6,67.25
1,1,1,78174,781,13.089448047782948,0,1.0,0,0,0,0.0
0,1,1,54740,2409,13.08931017291287,0,1.0,0,0,0,0.0
1,1,1,12804,44,13.089279879100918,0,9.0,0,0,0,0.0
0,1,1,24872,583,13.08912983600512,0,1.0,0,0,0,0.0
1,1,1,8087,432,13.08862796007032,0,1.0,0,1,0,356.5
0,1,1,2035,108,13.087107312112302,0,2.0,0,0,0,0.0
1,1,1,22087,900,13.087052713536997,0,2.0,0,0,0,0.0
1,1,1,3391,479,13.085551046743578,0,5.0,0,0,0,0.0
1,1,1,3348,1763,13.08519268615849,0,1.0,0,0,0,0.0
1,1,1,79344,1306,13.08467689915314,0,2.0,0,0,0,0.0
1,1,1,32205,558,13.084353015207594,0,1.0,0,0,0,0.0
0,1,1,24874,821,13.084349624582195,0,1.0,0,0,0,0.0
1,1,1,14163,5,13.084343667221688,0,1.0,0,0,0,37.0
0,4,2,386311,31854,13.084078532990947,0,38.0,0,45,50,102.63529411764706
1,1,1,642,1,13.083956565540952,0,1.0,0,1,0,79.0
0,1,1,127184,7502,13.08374305120526,0,2.0,0,0,0,0.0
0,1,1,16752,1536,13.083174471845616,0,3.0,0,0,0,0.0
1,1,1,23622,3282,13.082810185588103,0,3.0,0,0,0,0.0
0,1,1,58321,9495,13.081621280221407,1,1.0,0,3,50,45.625
0,1,1,1997,2153,13.080738291654471,0,2.0,0,0,0,0.0
0,3,2,111909,27356,13.08052379498806,0,28.0,0,0,0,0.0
1,1,1,2684,209,13.080383797016095,0,8.0,0,1,2,371.8333333333333
0,1,1,35810,1423,13.07931118693168,0,3.0,0,0,0,0.0
1,1,1,2345,44,13.079203257304584,0,2.0,0,0,0,0.0
0,1,1,6913,38,13.078392580954038,0,3.0,0,0,0,0.0
1,1,1,628,492,13.078350689301947,0,1.0,0,0,0,0.0
1,1,1,19575,1308,13.078328412576214,0,1.0,0,0,0,0.0
0,1,1,55649,34923,13.07830629429092,0,6.0,0,0,0,0.0
0,1,1,3395,1523,13.07750062465825,0,2.0,0,0,0,0.0
0,1,1,17940,40,13.074888797396351,0,3.0,0,0,0,0.0
0,1,1,41698,1425,13.074861799145536,0,3.0,0,0,0,0.0
0,1,1,10706,13,13.074800134126647,0,2.0,0,0,0,0.0
1,1,1,2589,2317,13.074006410903085,0,1.0,0,0,0,0.0
1,1,1,171605,19614,13.073383930106065,0,3.0,0,0,0,0.0
0,1,1,704,293,13.073294949955484,0,2.0,0,0,0,0.0
1,1,1,226,879,13.073105581942706,0,2.0,0,0,0,0.0
0,1,1,34073,10118,13.07300129644571,0,7.0,0,0,0,0.0
1,1,1,11432,294,13.072921315712067,0,3.0,0,0,0,0.0
0,3,2,11455,439,13.072683148044057,0,20.0,0,38,52,61.920833333333334
0,1,1,268602,113548,13.072621799906049,0,6.0,0,7,44,60.482142857142854
1,1,1,140121,3235,13.07246145818171,0,1.0,0,0,0,0.0
0,1,1,32625,1222,13.072428724387,0,1.0,0,0,0,0.0
0,1,1,12812,5634,13.072057213245468,0,3.0,0,0,0,0.0
0,1,1,18167,2340,13.071027413767686,0,3.0,0,0,0,0.0
0,1,1,149602,1562,13.070991162595227,0,8.0,0,0,11,55.642857142857146
1,1,1,12664,1669,13.070853763046468,0,1.0,0,0,0,0.0
1,1,1,29785,2120,13.070462098281084,0,1.0,0,0,0,0.0
1,1,1,31588,5352,13.070022774631632,0,3.0,0,0,0,0.0
1,1,1,26630,2164,13.069965070623722,0,1.0,0,1,12,140.0
1,1,1,46538,3793,13.069758591043524,0,1.0,0,0,0,0.0
1,1,1,80707,27902,13.069180029936216,0,4.0,0,5,22,127.63636363636364
1,1,1,101411,2694,13.068645135013917,0,2.0,0,0,0,0.0
0,1,1,163020,3964,13.068329521659289,1,2.0,0,2,17,135.0
1,1,1,89,1,13.06766106144685,0,1.0,0,0,0,0.0
0,1,1,74049,11709,13.067658589776002,0,2.0,0,0,0,0.0
1,1,1,135083,5335,13.067453694600196,0,6.0,0,1,0,269.0
0,1,1,47028,9374,13.067281881788068,0,1.0,0,0,0,0.0
1,1,1,916,4,13.06718966945253,0,1.0,0,0,0,0.0
1,4,2,15175,3612,13.067168913755012,0,37.0,0,2,15,142.66666666666666
0,1,1,28514,21745,13.066826080332952,0,3.0,0,1,9,221.3928571428571
0,1,1,167015,403,13.066405167462518,0,1.0,0,1,0,118.0
0,1,1,28968,2644,13.06584412986777,0,1.0,0,0,0,0.0
1,1,1,2328,54,13.065494103249776,0,2.0,0,0,0,0.0
1,1,1,3594,1143,13.065278465812202,0,1.0,0,0,0,0.0
1,1,1,9680,3225,13.065214677691433,0,1.0,0,0,0,0.0
1,1,1,2153,37,13.06488987479134,0,1.0,0,0,0,0.0
1,1,1,6685,812,13.064527331378658,0,1.0,0,0,0,0.0
0,1,1,19575,19543,13.06451674755733,0,1.0,0,0,0,0.0
1,1,1,23184,108,13.064183769130578,0,1.0,0,0,0,0.0
1,1,1,36222,2717,13.063800153139502,0,4.0,0,0,0,0.0
1,1,1,6489,10502,13.063782122617535,0,2.0,0,0,0,0.0
1,3,2,162901,199,13.062965552282655,0,24.0,0,0,0,0.0
0,1,1,40963,1203,13.06267164526818,0,1.0,0,0,0,0.0
1,1,1,34172,4392,13.062263566073312,0,9.0,0,0,0,0.0
1,1,1,26754,594,13.061301420663014,0,1.0,0,0,0,0.0
0,1,1,3078,49,13.061166270968489,0,2.0,0,0,0,0.0
1,1,1,1643,63,13.05973504679428,0,1.0,0,0,0,0.0
1,1,1,754,1,13.059613618041777,0,1.0,0,0,0,0.0
1,1,1,51674,7321,13.059264320249802,0,5.0,0,0,0,146.2
0,1,1,280,58,13.058802593122264,0,1.0,0,0,0,0.0
0,1,1,12439,2,13.058182108674778,0,1.0,0,0,0,0.0
0,1,1,322266,6917,13.057281184650137,0,2.0,0,0,0,0.0
1,1,1,72969,9519,13.057149742461885,0,2.0,0,2,34,19.142857142857142
1,1,1,11770,70,13.05681682741131,0,1.0,0,0,0,0.0
1,1,1,11444,866,13.056773509795269,0,1.0,0,0,0,0.0
1,1,1,18800,10968,13.056693370621186,0,1.0,0,0,0,0.0
1,1,1,59725,5367,13.056613516639896,0,1.0,0,0,0,0.0
1,1,1,521,32,13.056407924326155,0,2.0,0,0,0,0.0
1,1,1,1828,357,13.05635221666778,0,1.0,0,0,0,0.0
0,1,1,9129,2897,13.05633364744832,0,2.0,0,2,31,40.166666666666664
0,1,1,19445,1710,13.055923540215831,0,3.0,0,0,0,0.0
0,1,1,4148,271,13.05585382642264,0,1.0,0,0,0,0.0
0,1,1,21273,386,13.05571192716541,0,1.0,0,0,0,0.0
0,4,2,98194,417,13.055252861837248,0,34.0,0,2,31,45.3125
1,1,1,2137,40,13.055235845334092,0,1.0,0,0,0,0.0
1,1,1,5931,1,13.054467947902095,0,2.0,0,3,0,150.07692307692307
0,1,1,1648,89,13.054318348439525,0,1.0,0,0,0,0.0
1,1,1,63264,14370,13.054040127028518,0,1.0,0,0,0,0.0
0,1,1,7840,296,13.054002766772983,0,1.0,0,0,0,0.0
1,1,1,1937,1,13.053693744540622,0,1.0,0,0,0,0.0
0,1,1,124749,8446,13.053511633099957,0,1.0,0,0,0,24.0
1,1,1,65594,4814,13.053144621666894,0,1.0,0,0,0,0.0
0,1,1,20813,1424,13.052511240167666,0,3.0,0,0,0,0.0
1,1,1,213202,2103,13.05204368243197,0,2.0,0,0,0,0.0
0,1,1,146375,5994,13.05197381019834,0,1.0,0,0,0,0.0
0,1,1,87596,50508,13.0510528593022,0,1.0,0,0,0,0.0
1,1,1,783,1,13.050830092044867,0,1.0,0,0,0,0.0
1,1,1,144,1,13.05044188128106,0,1.0,0,0,0,0.0
1,1,1,15514,7678,13.049995047554791,0,4.0,0,0,0,0.0
1,1,1,164807,6845,13.049352381445836,0,4.0,0,0,0,23.0
1,1,1,41366,4082,13.04907200524486,0,2.0,0,0,0,0.0
0,1,1,17016,21133,13.049031064235402,0,1.0,0,0,0,0.0
1,1,1,5900,248,13.04838431036312,0,1.0,0,0,0,0.0
0,1,1,106393,17673,13.048279549544803,0,1.0,0,0,0,0.0
0,1,1,9964,13275,13.048092368010089,0,1.0,0,2,40,77.97435897435898
0,1,1,75073,12096,13.047827518972138,0,6.0,0,0,0,0.0
1,1,1,11025,4247,13.047697154178872,0,1.0,0,0,0,0.0
1,1,1,99161,20176,13.047638087583186,0,2.0,0,0,0,0.0
0,1,1,63249,96,13.047335878289704,0,8.0,0,0,0,0.0
0,1,1,4332,108,13.047316041546733,0,1.0,0,0,0,0.0
0,1,1,411,52,13.047001727403703,0,1.0,0,0,0,0.0
0,1,1,75198,1119,13.046193237531217,0,1.0,0,0,0,0.0
0,1,1,59684,638,13.04603476540406,0,1.0,0,0,37,45.714285714285715
0,2,2,15613,1352,13.04599632775354,0,14.0,0,0,28,81.8
1,1,1,205371,3675,13.044885058201992,0,1.0,0,0,0,0.0
1,1,1,16199,1271,13.043171841734326,0,5.0,0,0,0,0.0
0,1,1,6166,252,13.04288592011798,0,1.0,0,0,0,0.0
0,1,1,260168,7056,13.04268124675879,0,1.0,0,1,35,71.8
0,1,1,1326,1602,13.042567613275889,0,1.0,0,1,0,129.0
0,1,1,92564,1124,13.042023814000911,0,1.0,0,0,43,54.787234042553195
1,1,1,99719,34079,13.041878492430197,0,1.0,0,0,0,0.0
1,1,1,2452,1,13.041748286077368,0,1.0,0,1,0,218.0
0,1,1,29748,18961,13.041199765277309,0,1.0,0,0,0,0.0
1,1,1,11729,6,13.041176062587622,0,1.0,0,1,31,43.0
0,3,2,94128,773,13.040713321441274,0,21.0,0,0,0,0.0
1,1,1,19204,2356,13.040591449055542,0,1.0,0,0,0,0.0
1,1,1,24584,10941,13.04052072124354,0,3.0,0,0,0,0.0
1,1,1,30549,11419,13.040502215400258,0,1.0,0,0,0,0.0
0,1,1,1879,800,13.040224469310568,0,1.0,0,0,0,0.0
0,1,1,29423,18881,13.040143284429588,0,3.0,0,0,0,0.0
1,1,1,2836,142,13.040115937609803,0,1.0,0,0,0,0.0
0,1,1,49220,868,13.039593622858366,0,3.0,0,0,0,0.0
1,1,1,8487,32,13.039469785811187,0,2.0,0,0,0,0.0
1,1,1,190532,12683,13.039364010974063,0,3.0,0,0,38,192.0
0,1,1,11924,51,13.039211052574188,1,1.0,0,0,31,71.0
0,1,1,17984,1738,13.039130374702612,0,1.0,0,0,0,0.0
